# Coupling strength K	Order parameter |r|
4.000000e-02	4.353688e-03
4.000000e-02	4.385791e-03
4.000000e-02	4.529692e-02
4.000000e-02	4.558518e-02
4.000000e-02	4.803116e-02
4.000000e-02	4.867681e-02
4.000000e-02	5.069213e-02
4.000000e-02	5.172477e-02
4.000000e-02	5.278850e-03
4.000000e-02	5.468958e-02
4.000000e-02	5.725313e-03
4.000000e-02	5.753344e-02
4.000000e-02	6.022105e-02
4.000000e-02	6.203089e-03
4.000000e-02	6.272028e-02
4.000000e-02	6.500254e-02
4.000000e-02	6.704308e-02
4.000000e-02	6.882099e-02
4.000000e-02	7.031931e-02
4.000000e-02	7.094797e-03
4.000000e-02	7.152487e-02
4.000000e-02	7.235358e-02
4.000000e-02	7.242830e-02
4.000000e-02	7.243285e-03
4.000000e-02	7.296689e-02
4.000000e-02	7.302403e-02
4.000000e-02	7.328920e-02
4.000000e-02	7.331029e-02
4.000000e-02	7.939397e-03
4.000000e-02	8.730352e-03
4.000000e-02	8.886621e-03
4.000000e-02	9.465636e-03
4.500000e-02	1.094656e-02
4.500000e-02	1.105218e-02
4.500000e-02	1.135016e-02
4.500000e-02	1.157146e-02
4.500000e-02	1.227725e-02
4.500000e-02	1.236814e-02
4.500000e-02	1.331164e-02
4.500000e-02	1.366455e-02
4.500000e-02	1.430026e-02
4.500000e-02	1.526443e-02
4.500000e-02	1.541134e-02
4.500000e-02	1.616241e-02
4.500000e-02	1.697512e-02
4.500000e-02	1.741617e-02
4.500000e-02	1.770225e-02
4.500000e-02	1.835941e-02
4.500000e-02	1.897574e-02
4.500000e-02	1.959118e-02
4.500000e-02	1.959323e-02
4.500000e-02	2.025299e-02
4.500000e-02	2.101116e-02
4.500000e-02	2.187457e-02
4.500000e-02	2.191320e-02
4.500000e-02	2.299904e-02
4.500000e-02	2.420728e-02
4.500000e-02	2.429717e-02
4.500000e-02	2.582285e-02
4.500000e-02	2.655000e-02
4.500000e-02	2.757854e-02
4.500000e-02	2.887016e-02
4.500000e-02	2.955594e-02
4.500000e-02	3.114197e-02
4.500000e-02	3.173882e-02
4.500000e-02	3.334492e-02
4.500000e-02	3.410585e-02
4.500000e-02	3.546276e-02
4.500000e-02	3.663296e-02
4.500000e-02	3.748268e-02
4.500000e-02	3.909448e-02
4.500000e-02	3.929509e-02
4.500000e-02	3.939463e-02
4.500000e-02	4.064606e-02
4.500000e-02	4.119084e-02
4.500000e-02	4.206744e-02
4.500000e-02	4.217861e-02
4.500000e-02	4.286547e-02
4.500000e-02	4.367118e-02
4.500000e-02	4.441425e-02
4.500000e-02	4.492630e-02
4.500000e-02	4.510282e-02
4.500000e-02	4.583434e-02
4.500000e-02	4.645350e-02
4.500000e-02	4.712411e-02
4.500000e-02	4.770492e-02
4.500000e-02	4.784959e-02
4.500000e-02	4.828297e-02
4.500000e-02	4.884120e-02
4.500000e-02	4.931115e-02
4.500000e-02	4.984948e-02
4.500000e-02	5.020944e-02
4.500000e-02	5.072022e-02
4.500000e-02	5.081718e-02
4.500000e-02	5.097887e-02
4.500000e-02	5.144724e-02
4.500000e-02	5.162038e-02
4.500000e-02	5.202758e-02
4.500000e-02	5.213442e-02
4.500000e-02	5.246099e-02
4.500000e-02	5.252072e-02
4.500000e-02	5.274933e-02
4.500000e-02	5.277803e-02
4.500000e-02	5.289577e-02
4.500000e-02	5.290410e-02
4.500000e-02	5.381097e-02
4.500000e-02	5.681479e-02
4.500000e-02	5.981414e-02
4.500000e-02	6.279576e-02
4.500000e-02	6.574717e-02
4.500000e-02	6.865608e-02
4.500000e-02	7.151004e-02
4.500000e-02	7.429604e-02
4.500000e-02	7.700032e-02
4.500000e-02	7.960828e-02
4.500000e-02	8.210447e-02
4.500000e-02	8.447261e-02
4.500000e-02	8.669560e-02
4.500000e-02	8.875561e-02
4.500000e-02	9.063407e-02
4.500000e-02	9.231183e-02
4.500000e-02	9.275163e-02
4.500000e-02	9.376934e-02
4.500000e-02	9.424356e-02
4.500000e-02	9.498701e-02
4.500000e-02	9.543351e-02
4.500000e-02	9.594569e-02
4.500000e-02	9.630907e-02
4.500000e-02	9.662735e-02
4.500000e-02	9.686401e-02
4.500000e-02	9.701587e-02
4.500000e-02	9.709795e-02
5.000000e-02	1.005687e-01
5.000000e-02	1.023720e-01
5.000000e-02	1.031529e-01
5.000000e-02	1.046931e-01
5.000000e-02	1.053971e-01
5.000000e-02	1.066601e-01
5.000000e-02	1.072648e-01
5.000000e-02	1.082446e-01
5.000000e-02	1.087258e-01
5.000000e-02	1.094224e-01
5.000000e-02	1.097578e-01
5.000000e-02	1.101738e-01
5.000000e-02	1.103461e-01
5.000000e-02	1.104845e-01
5.000000e-02	3.902679e-02
5.000000e-02	3.907974e-02
5.000000e-02	3.925871e-02
5.000000e-02	3.945634e-02
5.000000e-02	3.972930e-02
5.000000e-02	4.018424e-02
5.000000e-02	4.038871e-02
5.000000e-02	4.118641e-02
5.000000e-02	4.127706e-02
5.000000e-02	4.207338e-02
5.000000e-02	4.273310e-02
5.000000e-02	4.300350e-02
5.000000e-02	4.393448e-02
5.000000e-02	4.453603e-02
5.000000e-02	4.482849e-02
5.000000e-02	4.565274e-02
5.000000e-02	4.638009e-02
5.000000e-02	4.665713e-02
5.000000e-02	4.698965e-02
5.000000e-02	4.746745e-02
5.000000e-02	4.760439e-02
5.000000e-02	4.765916e-02
5.000000e-02	4.767460e-02
5.000000e-02	4.780707e-02
5.000000e-02	4.780923e-02
5.000000e-02	4.790174e-02
5.000000e-02	4.795314e-02
5.000000e-02	4.801028e-02
5.000000e-02	4.805882e-02
5.000000e-02	4.808762e-02
5.000000e-02	4.839308e-02
5.000000e-02	4.905846e-02
5.000000e-02	4.918753e-02
5.000000e-02	5.032805e-02
5.000000e-02	5.169604e-02
5.000000e-02	5.184246e-02
5.000000e-02	5.374117e-02
5.000000e-02	5.452268e-02
5.000000e-02	5.601697e-02
5.000000e-02	5.749005e-02
5.000000e-02	5.864653e-02
5.000000e-02	6.055012e-02
5.000000e-02	6.159325e-02
5.000000e-02	6.365614e-02
5.000000e-02	6.481059e-02
5.000000e-02	6.676324e-02
5.000000e-02	6.824542e-02
5.000000e-02	6.982894e-02
5.000000e-02	7.184093e-02
5.000000e-02	7.281343e-02
5.000000e-02	7.553897e-02
5.000000e-02	7.567990e-02
5.000000e-02	7.839469e-02
5.000000e-02	7.928180e-02
5.000000e-02	7.952162e-02
5.000000e-02	8.044124e-02
5.000000e-02	8.092742e-02
5.000000e-02	8.150831e-02
5.000000e-02	8.301332e-02
5.000000e-02	8.325103e-02
5.000000e-02	8.342388e-02
5.000000e-02	8.411291e-02
5.000000e-02	8.522933e-02
5.000000e-02	8.534177e-02
5.000000e-02	8.667987e-02
5.000000e-02	8.688811e-02
5.000000e-02	8.717916e-02
5.000000e-02	8.771827e-02
5.000000e-02	8.836695e-02
5.000000e-02	8.874608e-02
5.000000e-02	8.963634e-02
5.000000e-02	9.002876e-02
5.000000e-02	9.023071e-02
5.000000e-02	9.067073e-02
5.000000e-02	9.101695e-02
5.000000e-02	9.121358e-02
5.000000e-02	9.144857e-02
5.000000e-02	9.170410e-02
5.000000e-02	9.195232e-02
5.000000e-02	9.208750e-02
5.000000e-02	9.216845e-02
5.000000e-02	9.361821e-02
5.000000e-02	9.455233e-02
5.000000e-02	9.679793e-02
5.000000e-02	9.768661e-02
5.000000e-02	9.972859e-02
5.500000e-02	1.034901e-01
5.500000e-02	1.039784e-01
5.500000e-02	1.069234e-01
5.500000e-02	1.077926e-01
5.500000e-02	1.102244e-01
5.500000e-02	1.113351e-01
5.500000e-02	1.133578e-01
5.500000e-02	1.145873e-01
5.500000e-02	1.162858e-01
5.500000e-02	1.175315e-01
5.500000e-02	1.189690e-01
5.500000e-02	1.201504e-01
5.500000e-02	1.213685e-01
5.500000e-02	1.224265e-01
5.500000e-02	1.234474e-01
5.500000e-02	1.243424e-01
5.500000e-02	1.251726e-01
5.500000e-02	1.258810e-01
5.500000e-02	1.265166e-01
5.500000e-02	1.270264e-01
5.500000e-02	1.274582e-01
5.500000e-02	1.277648e-01
5.500000e-02	1.279835e-01
5.500000e-02	1.280857e-01
5.500000e-02	2.623272e-02
5.500000e-02	2.628035e-02
5.500000e-02	2.633375e-02
5.500000e-02	2.646925e-02
5.500000e-02	2.658080e-02
5.500000e-02	2.678181e-02
5.500000e-02	2.696243e-02
5.500000e-02	2.719129e-02
5.500000e-02	2.746044e-02
5.500000e-02	2.766387e-02
5.500000e-02	2.805223e-02
5.500000e-02	2.816144e-02
5.500000e-02	2.853913e-02
5.500000e-02	2.862992e-02
5.500000e-02	2.864474e-02
5.500000e-02	2.866846e-02
5.500000e-02	2.871306e-02
5.500000e-02	2.885631e-02
5.500000e-02	2.907656e-02
5.500000e-02	2.910380e-02
5.500000e-02	2.914165e-02
5.500000e-02	2.941804e-02
5.500000e-02	2.942099e-02
5.500000e-02	2.942465e-02
5.500000e-02	2.964301e-02
5.500000e-02	2.966437e-02
5.500000e-02	2.977061e-02
5.500000e-02	2.978083e-02
5.500000e-02	2.992374e-02
5.500000e-02	3.014360e-02
5.500000e-02	3.086843e-02
5.500000e-02	3.119032e-02
5.500000e-02	3.157398e-02
5.500000e-02	3.224448e-02
5.500000e-02	3.286667e-02
5.500000e-02	3.294204e-02
5.500000e-02	3.342919e-02
5.500000e-02	3.392183e-02
5.500000e-02	3.416823e-02
5.500000e-02	3.433486e-02
5.500000e-02	3.458292e-02
5.500000e-02	3.465846e-02
5.500000e-02	3.485523e-02
5.500000e-02	3.488247e-02
5.500000e-02	3.499056e-02
5.500000e-02	3.499655e-02
5.500000e-02	3.519128e-02
5.500000e-02	3.792643e-02
5.500000e-02	4.111700e-02
5.500000e-02	4.471950e-02
5.500000e-02	4.868240e-02
5.500000e-02	5.294964e-02
5.500000e-02	5.334948e-02
5.500000e-02	5.667669e-02
5.500000e-02	5.746291e-02
5.500000e-02	6.007336e-02
5.500000e-02	6.216309e-02
5.500000e-02	6.353622e-02
5.500000e-02	6.699127e-02
5.500000e-02	6.706006e-02
5.500000e-02	7.063790e-02
5.500000e-02	7.188972e-02
5.500000e-02	7.426131e-02
5.500000e-02	7.680285e-02
5.500000e-02	7.792073e-02
5.500000e-02	8.160565e-02
5.500000e-02	8.167822e-02
5.500000e-02	8.530455e-02
5.500000e-02	8.646757e-02
5.500000e-02	8.900472e-02
5.500000e-02	9.112756e-02
5.500000e-02	9.269172e-02
5.500000e-02	9.562025e-02
5.500000e-02	9.634878e-02
5.500000e-02	9.991308e-02
5.500000e-02	9.995608e-02
6.000000e-02	1.002708e-01
6.000000e-02	1.028819e-01
6.000000e-02	1.054882e-01
6.000000e-02	1.080639e-01
6.000000e-02	1.105820e-01
6.000000e-02	1.130153e-01
6.000000e-02	1.153384e-01
6.000000e-02	1.175286e-01
6.000000e-02	1.195670e-01
6.000000e-02	1.214389e-01
6.000000e-02	1.231343e-01
6.000000e-02	1.246473e-01
6.000000e-02	1.259758e-01
6.000000e-02	1.271207e-01
6.000000e-02	1.280848e-01
6.000000e-02	1.288721e-01
6.000000e-02	1.294862e-01
6.000000e-02	1.299301e-01
6.000000e-02	1.302051e-01
6.000000e-02	6.570988e-02
6.000000e-02	6.616666e-02
6.000000e-02	6.617670e-02
6.000000e-02	6.632253e-02
6.000000e-02	6.635985e-02
6.000000e-02	6.663409e-02
6.000000e-02	6.672026e-02
6.000000e-02	6.708845e-02
6.000000e-02	6.722637e-02
6.000000e-02	6.725904e-02
6.000000e-02	6.767043e-02
6.000000e-02	6.797450e-02
6.000000e-02	6.836311e-02
6.000000e-02	6.868001e-02
6.000000e-02	6.886252e-02
6.000000e-02	6.914841e-02
6.000000e-02	6.991707e-02
6.000000e-02	7.000779e-02
6.000000e-02	7.006947e-02
6.000000e-02	7.092281e-02
6.000000e-02	7.113068e-02
6.000000e-02	7.139472e-02
6.000000e-02	7.187574e-02
6.000000e-02	7.249501e-02
6.000000e-02	7.265724e-02
6.000000e-02	7.284993e-02
6.000000e-02	7.383014e-02
6.000000e-02	7.385991e-02
6.000000e-02	7.400129e-02
6.000000e-02	7.480279e-02
6.000000e-02	7.500674e-02
6.000000e-02	7.564069e-02
6.000000e-02	7.575610e-02
6.000000e-02	7.610239e-02
6.000000e-02	7.668030e-02
6.000000e-02	7.715160e-02
6.000000e-02	7.740462e-02
6.000000e-02	7.756774e-02
6.000000e-02	7.815854e-02
6.000000e-02	7.841299e-02
6.000000e-02	7.912619e-02
6.000000e-02	7.921290e-02
6.000000e-02	7.928494e-02
6.000000e-02	7.996650e-02
6.000000e-02	8.005581e-02
6.000000e-02	8.067481e-02
6.000000e-02	8.094662e-02
6.000000e-02	8.127411e-02
6.000000e-02	8.134041e-02
6.000000e-02	8.179569e-02
6.000000e-02	8.196697e-02
6.000000e-02	8.255854e-02
6.000000e-02	8.259819e-02
6.000000e-02	8.311884e-02
6.000000e-02	8.334781e-02
6.000000e-02	8.336523e-02
6.000000e-02	8.365050e-02
6.000000e-02	8.403741e-02
6.000000e-02	8.415447e-02
6.000000e-02	8.462967e-02
6.000000e-02	8.465977e-02
6.000000e-02	8.507288e-02
6.000000e-02	8.520827e-02
6.000000e-02	8.547899e-02
6.000000e-02	8.555193e-02
6.000000e-02	8.567744e-02
6.000000e-02	8.584144e-02
6.000000e-02	8.606326e-02
6.000000e-02	8.615290e-02
6.000000e-02	8.636332e-02
6.000000e-02	8.640586e-02
6.000000e-02	8.657673e-02
6.000000e-02	8.659323e-02
6.000000e-02	8.670403e-02
6.000000e-02	8.670871e-02
6.000000e-02	8.674702e-02
6.000000e-02	8.782812e-02
6.000000e-02	9.018737e-02
6.000000e-02	9.262223e-02
6.000000e-02	9.512323e-02
6.000000e-02	9.767805e-02
6.500000e-02	1.010620e-01
6.500000e-02	1.013340e-01
6.500000e-02	1.029177e-01
6.500000e-02	1.031772e-01
6.500000e-02	1.043960e-01
6.500000e-02	1.046143e-01
6.500000e-02	1.054788e-01
6.500000e-02	1.056353e-01
6.500000e-02	1.061518e-01
6.500000e-02	1.062333e-01
6.500000e-02	1.064052e-01
6.500000e-02	1.208026e-02
6.500000e-02	1.384770e-02
6.500000e-02	1.754450e-02
6.500000e-02	1.961858e-02
6.500000e-02	2.301957e-02
6.500000e-02	2.546890e-02
6.500000e-02	2.837458e-02
6.500000e-02	3.130476e-02
6.500000e-02	3.354750e-02
6.500000e-02	3.708017e-02
6.500000e-02	3.762793e-02
6.500000e-02	3.850086e-02
6.500000e-02	4.188869e-02
6.500000e-02	4.276598e-02
6.500000e-02	4.320982e-02
6.500000e-02	4.617176e-02
6.500000e-02	4.765772e-02
6.500000e-02	4.834012e-02
6.500000e-02	4.935188e-03
6.500000e-02	5.046740e-02
6.500000e-02	5.080073e-02
6.500000e-02	5.165285e-02
6.500000e-02	5.183334e-02
6.500000e-02	5.248753e-02
6.500000e-02	5.331039e-02
6.500000e-02	5.378334e-02
6.500000e-02	5.412880e-02
6.500000e-02	5.476414e-02
6.500000e-02	5.495145e-02
6.500000e-02	5.572885e-02
6.500000e-02	5.578770e-02
6.500000e-02	5.664685e-02
6.500000e-02	5.753735e-02
6.500000e-02	5.846621e-02
6.500000e-02	5.904838e-02
6.500000e-02	5.907698e-02
6.500000e-02	5.933812e-02
6.500000e-02	5.943856e-02
6.500000e-02	6.045749e-02
6.500000e-02	6.152415e-02
6.500000e-02	6.263802e-02
6.500000e-02	6.265532e-02
6.500000e-02	6.330397e-02
6.500000e-02	6.379727e-02
6.500000e-02	6.420171e-02
6.500000e-02	6.499899e-02
6.500000e-02	6.567404e-02
6.500000e-02	6.623919e-02
6.500000e-02	6.751185e-02
6.500000e-02	6.751240e-02
6.500000e-02	6.838693e-02
6.500000e-02	6.881085e-02
6.500000e-02	6.913697e-02
6.500000e-02	7.012341e-02
6.500000e-02	7.074588e-03
6.500000e-02	7.078591e-02
6.500000e-02	7.143437e-02
6.500000e-02	7.164986e-02
6.500000e-02	7.272256e-02
6.500000e-02	7.286278e-02
6.500000e-02	7.386082e-02
6.500000e-02	7.396100e-02
6.500000e-02	7.461024e-02
6.500000e-02	7.511735e-02
6.500000e-02	7.569290e-02
6.500000e-02	7.602304e-02
6.500000e-02	7.615518e-02
6.500000e-02	7.703582e-02
6.500000e-02	7.709922e-02
6.500000e-02	7.772060e-02
6.500000e-02	7.784127e-02
6.500000e-02	7.817306e-02
6.500000e-02	7.825711e-02
6.500000e-02	7.835034e-02
6.500000e-02	7.836085e-02
6.500000e-02	7.961322e-02
6.500000e-02	8.258210e-02
6.500000e-02	8.338111e-02
6.500000e-02	8.445736e-03
6.500000e-02	8.653289e-02
6.500000e-02	8.696563e-02
6.500000e-02	9.018026e-02
6.500000e-02	9.033538e-02
6.500000e-02	9.345929e-02
6.500000e-02	9.350297e-02
6.500000e-02	9.630718e-02
6.500000e-02	9.648131e-02
6.500000e-02	9.885035e-02
6.500000e-02	9.909713e-02
7.000000e-02	1.006104e-01
7.000000e-02	1.052938e-01
7.000000e-02	1.099296e-01
7.000000e-02	1.145198e-01
7.000000e-02	1.190637e-01
7.000000e-02	1.235568e-01
7.000000e-02	1.279898e-01
7.000000e-02	1.323488e-01
7.000000e-02	1.366155e-01
7.000000e-02	1.407683e-01
7.000000e-02	1.447839e-01
7.000000e-02	1.486391e-01
7.000000e-02	1.523126e-01
7.000000e-02	1.557871e-01
7.000000e-02	1.590509e-01
7.000000e-02	1.620980e-01
7.000000e-02	1.649287e-01
7.000000e-02	1.675483e-01
7.000000e-02	1.699660e-01
7.000000e-02	1.721930e-01
7.000000e-02	1.742406e-01
7.000000e-02	1.755676e-01
7.000000e-02	1.761187e-01
7.000000e-02	1.771952e-01
7.000000e-02	1.778350e-01
7.000000e-02	1.786886e-01
7.000000e-02	1.793941e-01
7.000000e-02	1.800475e-01
7.000000e-02	1.807983e-01
7.000000e-02	1.812731e-01
7.000000e-02	1.820477e-01
7.000000e-02	1.823671e-01
7.000000e-02	1.831420e-01
7.000000e-02	1.833316e-01
7.000000e-02	1.840806e-01
7.000000e-02	1.841687e-01
7.000000e-02	1.848638e-01
7.000000e-02	1.848798e-01
7.000000e-02	1.854659e-01
7.000000e-02	1.854936e-01
7.000000e-02	1.859271e-01
7.000000e-02	1.859727e-01
7.000000e-02	1.862627e-01
7.000000e-02	1.863055e-01
7.000000e-02	1.864713e-01
7.000000e-02	1.864965e-01
7.000000e-02	1.865504e-01
7.000000e-02	2.204138e-02
7.000000e-02	2.218329e-02
7.000000e-02	2.231832e-02
7.000000e-02	2.277231e-02
7.000000e-02	2.297555e-02
7.000000e-02	2.382465e-02
7.000000e-02	2.396784e-02
7.000000e-02	2.524731e-02
7.000000e-02	2.534481e-02
7.000000e-02	2.676680e-02
7.000000e-02	2.732733e-02
7.000000e-02	2.848209e-02
7.000000e-02	2.975870e-02
7.000000e-02	3.035286e-02
7.000000e-02	3.234296e-02
7.000000e-02	3.261860e-02
7.000000e-02	3.442008e-02
7.000000e-02	3.588033e-02
7.000000e-02	3.655529e-02
7.000000e-02	3.872234e-02
7.000000e-02	3.951081e-02
7.000000e-02	4.089712e-02
7.000000e-02	4.305711e-02
7.000000e-02	4.347085e-02
7.000000e-02	4.518120e-02
7.000000e-02	4.724971e-02
7.000000e-02	4.771582e-02
7.000000e-02	4.924483e-02
7.000000e-02	5.115126e-02
7.000000e-02	5.219702e-02
7.000000e-02	5.295695e-02
7.000000e-02	5.465368e-02
7.000000e-02	5.623734e-02
7.000000e-02	5.686371e-02
7.000000e-02	5.770767e-02
7.000000e-02	5.906748e-02
7.000000e-02	6.032156e-02
7.000000e-02	6.147545e-02
7.000000e-02	6.166546e-02
7.000000e-02	6.253444e-02
7.000000e-02	6.350290e-02
7.000000e-02	6.438411e-02
7.000000e-02	6.518041e-02
7.000000e-02	6.589359e-02
7.000000e-02	6.652524e-02
7.000000e-02	6.655468e-02
7.000000e-02	6.707706e-02
7.000000e-02	7.148892e-02
7.000000e-02	7.643273e-02
7.000000e-02	8.135871e-02
7.000000e-02	8.624777e-02
7.000000e-02	9.108856e-02
7.000000e-02	9.587618e-02
7.500000e-02	1.000663e-01
7.500000e-02	1.002196e-01
7.500000e-02	1.004814e-01
7.500000e-02	1.006254e-01
7.500000e-02	1.007787e-01
7.500000e-02	1.008788e-01
7.500000e-02	1.009491e-01
7.500000e-02	1.009847e-01
7.500000e-02	1.163824e-02
7.500000e-02	1.291130e-02
7.500000e-02	1.495951e-02
7.500000e-02	1.663371e-02
7.500000e-02	1.861900e-02
7.500000e-02	2.070557e-02
7.500000e-02	2.239068e-02
7.500000e-02	2.495938e-02
7.500000e-02	2.616652e-02
7.500000e-02	2.931433e-02
7.500000e-02	2.988788e-02
7.500000e-02	3.351934e-02
7.500000e-02	3.372485e-02
7.500000e-02	3.703815e-02
7.500000e-02	3.815970e-02
7.500000e-02	4.042975e-02
7.500000e-02	4.259257e-02
7.500000e-02	4.368566e-02
7.500000e-02	4.680257e-02
7.500000e-02	4.699747e-02
7.500000e-02	4.978155e-02
7.500000e-02	5.134653e-02
7.500000e-02	5.262732e-02
7.500000e-02	5.534730e-02
7.500000e-02	5.560919e-02
7.500000e-02	5.795047e-02
7.500000e-02	5.975235e-02
7.500000e-02	6.044607e-02
7.500000e-02	6.284253e-02
7.500000e-02	6.374127e-02
7.500000e-02	6.514649e-02
7.500000e-02	6.736220e-02
7.500000e-02	6.754100e-02
7.500000e-02	6.949125e-02
7.500000e-02	7.111809e-02
7.500000e-02	7.153272e-02
7.500000e-02	7.348355e-02
7.500000e-02	7.444239e-02
7.500000e-02	7.533918e-02
7.500000e-02	7.709437e-02
7.500000e-02	7.748873e-02
7.500000e-02	7.874406e-02
7.500000e-02	8.023839e-02
7.500000e-02	8.028410e-02
7.500000e-02	8.171197e-02
7.500000e-02	8.267997e-02
7.500000e-02	8.302725e-02
7.500000e-02	8.423199e-02
7.500000e-02	8.435069e-03
7.500000e-02	8.480993e-02
7.500000e-02	8.533104e-02
7.500000e-02	8.633221e-02
7.500000e-02	8.663239e-02
7.500000e-02	8.724636e-02
7.500000e-02	8.808735e-02
7.500000e-02	8.815848e-02
7.500000e-02	8.887159e-02
7.500000e-02	8.940524e-02
7.500000e-02	8.961724e-02
7.500000e-02	9.023683e-02
7.500000e-02	9.034291e-02
7.500000e-02	9.039414e-02
7.500000e-02	9.065177e-02
7.500000e-02	9.103649e-02
7.500000e-02	9.106616e-02
7.500000e-02	9.114950e-02
7.500000e-02	9.138889e-02
7.500000e-02	9.162863e-03
7.500000e-02	9.169701e-02
7.500000e-02	9.170301e-02
7.500000e-02	9.180173e-02
7.500000e-02	9.196944e-02
7.500000e-02	9.206241e-02
7.500000e-02	9.217569e-02
7.500000e-02	9.227053e-02
7.500000e-02	9.230661e-02
7.500000e-02	9.234475e-02
7.500000e-02	9.256006e-02
7.500000e-02	9.334610e-02
7.500000e-02	9.415879e-02
7.500000e-02	9.499119e-02
7.500000e-02	9.583130e-02
7.500000e-02	9.666327e-02
7.500000e-02	9.701642e-02
7.500000e-02	9.746896e-02
7.500000e-02	9.805606e-02
7.500000e-02	9.822954e-02
7.500000e-02	9.892675e-02
7.500000e-02	9.893670e-02
7.500000e-02	9.919989e-03
7.500000e-02	9.954388e-02
7.500000e-02	9.965757e-02
8.000000e-02	1.024296e-01
8.000000e-02	1.059670e-01
8.000000e-02	1.095034e-01
8.000000e-02	1.130266e-01
8.000000e-02	1.165253e-01
8.000000e-02	1.199877e-01
8.000000e-02	1.234010e-01
8.000000e-02	1.267502e-01
8.000000e-02	1.300180e-01
8.000000e-02	1.331846e-01
8.000000e-02	1.362286e-01
8.000000e-02	1.391278e-01
8.000000e-02	1.418602e-01
8.000000e-02	1.444054e-01
8.000000e-02	1.467450e-01
8.000000e-02	1.488642e-01
8.000000e-02	1.507516e-01
8.000000e-02	1.524002e-01
8.000000e-02	1.538076e-01
8.000000e-02	1.549756e-01
8.000000e-02	1.559105e-01
8.000000e-02	5.681710e-02
8.000000e-02	5.683210e-02
8.000000e-02	5.686938e-02
8.000000e-02	5.691301e-02
8.000000e-02	5.698815e-02
8.000000e-02	5.705688e-02
8.000000e-02	5.717061e-02
8.000000e-02	5.726047e-02
8.000000e-02	5.741279e-02
8.000000e-02	5.752181e-02
8.000000e-02	5.771087e-02
8.000000e-02	5.784179e-02
8.000000e-02	5.806242e-02
8.000000e-02	5.822528e-02
8.000000e-02	5.846734e-02
8.000000e-02	5.868178e-02
8.000000e-02	5.892801e-02
8.000000e-02	5.922527e-02
8.000000e-02	5.944884e-02
8.000000e-02	5.987369e-02
8.000000e-02	6.003503e-02
8.000000e-02	6.064784e-02
8.000000e-02	6.069112e-02
8.000000e-02	6.141952e-02
8.000000e-02	6.157010e-02
8.000000e-02	6.221948e-02
8.000000e-02	6.266302e-02
8.000000e-02	6.308661e-02
8.000000e-02	6.394773e-02
8.000000e-02	6.401307e-02
8.000000e-02	6.498817e-02
8.000000e-02	6.544246e-02
8.000000e-02	6.599936e-02
8.000000e-02	6.703321e-02
8.000000e-02	6.716104e-02
8.000000e-02	6.807636e-02
8.000000e-02	6.911163e-02
8.000000e-02	6.911625e-02
8.000000e-02	7.014170e-02
8.000000e-02	7.114333e-02
8.000000e-02	7.129582e-02
8.000000e-02	7.211370e-02
8.000000e-02	7.304735e-02
8.000000e-02	7.370822e-02
8.000000e-02	7.394052e-02
8.000000e-02	7.479062e-02
8.000000e-02	7.559552e-02
8.000000e-02	7.633672e-02
8.000000e-02	7.635269e-02
8.000000e-02	7.705844e-02
8.000000e-02	7.770731e-02
8.000000e-02	7.829193e-02
8.000000e-02	7.880345e-02
8.000000e-02	7.916332e-02
8.000000e-02	7.919614e-02
8.000000e-02	7.922365e-02
8.000000e-02	7.923256e-02
8.000000e-02	7.923824e-02
8.000000e-02	7.933427e-02
8.000000e-02	7.933608e-02
8.000000e-02	7.946770e-02
8.000000e-02	7.954825e-02
8.000000e-02	7.957109e-02
8.000000e-02	7.962053e-02
8.000000e-02	7.977296e-02
8.000000e-02	7.981383e-02
8.000000e-02	7.987375e-02
8.000000e-02	7.990374e-02
8.000000e-02	7.996026e-02
8.000000e-02	7.999132e-02
8.000000e-02	8.001565e-02
8.000000e-02	8.032357e-02
8.000000e-02	8.090455e-02
8.000000e-02	8.216549e-02
8.000000e-02	8.531779e-02
8.000000e-02	8.859351e-02
8.000000e-02	9.196623e-02
8.000000e-02	9.541103e-02
8.000000e-02	9.890538e-02
8.500000e-02	1.018607e-01
8.500000e-02	1.031116e-01
8.500000e-02	1.068234e-01
8.500000e-02	1.104515e-01
8.500000e-02	1.139592e-01
8.500000e-02	1.173113e-01
8.500000e-02	1.204757e-01
8.500000e-02	1.234248e-01
8.500000e-02	1.261359e-01
8.500000e-02	1.272703e-01
8.500000e-02	1.285921e-01
8.500000e-02	1.290386e-01
8.500000e-02	1.306203e-01
8.500000e-02	1.307826e-01
8.500000e-02	1.320337e-01
8.500000e-02	1.327034e-01
8.500000e-02	1.332970e-01
8.500000e-02	1.343568e-01
8.500000e-02	1.344270e-01
8.500000e-02	1.354374e-01
8.500000e-02	1.357513e-01
8.500000e-02	1.363379e-01
8.500000e-02	1.369003e-01
8.500000e-02	1.371341e-01
8.500000e-02	1.378206e-01
8.500000e-02	1.378273e-01
8.500000e-02	1.384155e-01
8.500000e-02	1.385306e-01
8.500000e-02	1.388939e-01
8.500000e-02	1.390485e-01
8.500000e-02	1.392562e-01
